frame,class,confidence,x1,y1,x2,y2
301,person,0.924679696559906,829,108,1260,887
301,sports ball,0.7833659052848816,805,804,909,910
302,sports ball,0.959710419178009,818,785,924,891
302,person,0.937505841255188,753,117,1264,901
303,sports ball,0.9593913555145264,818,785,924,891
303,person,0.9380208849906921,753,117,1264,901
304,person,0.9300586581230164,734,116,1253,889
304,sports ball,0.8558401465415955,841,780,946,886
304,sports ball,0.6601155400276184,1195,143,1245,205
305,person,0.9183902740478516,691,106,1241,879
305,sports ball,0.6187505125999451,1150,164,1207,227
306,person,0.9349159598350525,730,92,1237,871
307,person,0.9350643157958984,828,81,1244,858
308,person,0.9323888421058655,861,84,1247,831
309,person,0.932302713394165,861,84,1246,831
310,person,0.936222493648529,826,97,1229,784
310,sports ball,0.9308540225028992,977,708,1079,815
311,person,0.9209352135658264,735,112,1223,755
311,sports ball,0.8565019965171814,987,646,1088,750
311,sports ball,0.5948613286018372,1079,447,1136,498
312,person,0.9147866368293762,705,115,1196,716
313,person,0.932197630405426,658,111,1110,715
314,person,0.9434952735900879,654,86,998,716
314,sports ball,0.9022688269615173,933,514,1027,615
315,person,0.9434547424316406,654,87,999,716
315,sports ball,0.8972970843315125,933,514,1027,615
316,person,0.9453563094139099,656,74,974,680
316,sports ball,0.8404078483581543,941,503,1041,591
317,person,0.9322388768196106,656,60,1012,660
317,sports ball,0.8678903579711914,994,474,1092,572
318,person,0.9401317834854126,657,65,1071,679
318,sports ball,0.9118797779083252,1056,481,1154,576
319,person,0.9471835494041443,659,87,1118,705
319,sports ball,0.8617631793022156,1104,505,1202,599
320,person,0.8906957507133484,679,115,1156,762
320,person,0.6239826679229736,656,241,804,802
321,person,0.8924944400787354,682,115,1156,762
321,person,0.6319747567176819,656,241,804,802
322,person,0.853593647480011,713,138,1173,801
322,person,0.7903419733047485,658,255,871,835
322,sports ball,0.7708163857460022,1192,579,1261,669
323,person,0.8929142355918884,657,273,989,870
323,person,0.8675374984741211,822,150,1189,727
324,person,0.9000608921051025,657,278,975,911
324,person,0.8552192449569702,860,163,1176,769
325,person,0.905016303062439,656,289,924,937
325,person,0.871226966381073,786,179,1158,809
326,person,0.9075762033462524,786,188,1171,847
326,person,0.8313388228416443,660,284,873,939
326,sports ball,0.7998014092445374,1201,619,1260,711
327,person,0.907783031463623,786,188,1172,846
327,person,0.8304200768470764,660,284,873,939
327,sports ball,0.7979734539985657,1201,619,1260,711
328,person,0.8887229561805725,819,196,1223,849
328,person,0.8316314220428467,657,274,871,936
328,sports ball,0.8126541376113892,1180,613,1263,707
329,person,0.8478959798812866,656,269,935,848
329,person,0.8470456600189209,824,203,1214,811
329,sports ball,0.8414407968521118,1162,613,1255,707
330,person,0.8413922786712646,739,199,1161,847
330,person,0.8251475691795349,656,265,942,857
330,sports ball,0.8172452449798584,1139,624,1234,708
331,sports ball,0.9086058139801025,1145,620,1237,709
331,person,0.8049815893173218,664,259,1029,879
331,person,0.6603651642799377,839,192,1153,821
332,sports ball,0.914586067199707,1150,623,1245,716
332,person,0.7972649335861206,712,265,1086,922
332,person,0.6329676508903503,865,200,1146,831
333,sports ball,0.9123972058296204,1150,623,1245,716
333,person,0.7992160320281982,711,265,1086,922
333,person,0.6347838044166565,868,199,1146,831
334,sports ball,0.7806910276412964,1150,634,1247,726
334,person,0.7422729730606079,659,271,1103,943
334,person,0.5169529318809509,884,197,1118,839
335,person,0.8718158006668091,774,282,1127,955
335,sports ball,0.8279196619987488,1148,654,1241,739
335,person,0.5538051724433899,768,200,1053,654
336,sports ball,0.8711784482002258,1142,660,1237,752
336,person,0.7689077258110046,776,275,1107,963
337,sports ball,0.8398659229278564,1138,668,1233,763
337,person,0.8240500092506409,735,270,1113,975
338,person,0.8451434373855591,709,257,1249,945
339,person,0.8494849801063538,709,259,1249,945
340,person,0.8732932806015015,714,264,1259,927
341,person,0.831760048866272,753,276,1260,960
341,person,0.7692325711250305,740,190,1038,851
341,person,0.761495053768158,1115,7,1258,397
342,person,0.8912703394889832,728,193,1039,912
342,person,0.7651785612106323,808,288,1268,998
342,person,0.6211473345756531,1100,6,1259,399
343,person,0.9219022393226624,705,195,1047,931
343,person,0.8582380414009094,963,293,1255,1014
343,person,0.7532936334609985,1056,2,1262,409
343,person,0.54088294506073,796,1,865,97
344,person,0.9168710112571716,675,200,1063,951
344,person,0.8946332335472107,1008,297,1264,1029
344,person,0.7474433183670044,1021,0,1224,391
344,person,0.5505818128585815,720,1,785,111
345,person,0.9167990684509277,675,200,1063,951
345,person,0.894041121006012,1008,297,1264,1029
345,person,0.7473136782646179,1021,0,1224,391
345,person,0.5573908090591431,720,1,784,111
346,person,0.8760325908660889,667,198,1123,1045
346,person,0.7849400639533997,1010,284,1263,1031
346,person,0.6865929961204529,994,1,1169,332
346,sports ball,0.6593596339225769,1135,774,1228,872
346,person,0.6417691111564636,659,0,737,124
347,person,0.8792657852172852,676,203,1099,850
347,person,0.806255042552948,1056,272,1263,876
347,person,0.7706106901168823,903,0,1104,376
347,sports ball,0.527705192565918,1043,819,1136,891
348,person,0.901201605796814,696,205,1136,944
348,person,0.8336383700370789,1077,267,1262,895
348,person,0.7606801986694336,866,0,1080,351
349,person,0.9079327583312988,688,199,1122,930
349,person,0.7843917012214661,838,0,1045,360
349,person,0.6560660004615784,1103,265,1264,854
350,person,0.8859842419624329,665,198,1164,940
350,person,0.7527101039886475,789,0,987,350
350,person,0.5791979432106018,1071,266,1264,967
350,person,0.5153875946998596,951,266,1260,965
351,person,0.8864474892616272,665,198,1164,940
351,person,0.7524441480636597,789,0,987,350
351,person,0.5825265049934387,1073,266,1264,967
351,person,0.5137854814529419,952,267,1260,965
352,person,0.9190568923950195,662,199,1260,945
352,person,0.7506840229034424,738,0,946,345
353,person,0.8709006905555725,687,195,1260,911
353,person,0.5736022591590881,675,0,887,501
353,person,0.5247106552124023,1157,2,1234,154
354,person,0.874269425868988,734,193,1261,919
354,person,0.8416885137557983,673,1,851,498
355,person,0.9274232387542725,799,195,1261,929
355,person,0.8727969527244568,660,0,813,497
355,person,0.513615608215332,1078,0,1193,147
356,person,0.8891414999961853,846,191,1258,854
356,person,0.7799811959266663,659,7,792,494
356,person,0.5106006264686584,851,3,909,140
357,person,0.8885027766227722,846,191,1258,854
357,person,0.7791287302970886,659,8,792,494
357,person,0.5087794661521912,851,3,909,140
358,sports ball,0.932135820388794,965,812,1082,919
358,person,0.9130513072013855,864,190,1259,882
358,person,0.7639794945716858,660,14,790,492
358,person,0.5272114872932434,1190,217,1260,406
359,person,0.9138578176498413,884,190,1260,882
359,person,0.6509286165237427,658,112,783,490
359,sports ball,0.6211409568786621,877,810,990,918
359,person,0.6016960740089417,944,1,1054,133
360,sports ball,0.9559740424156189,823,809,938,920
360,person,0.9296193718910217,886,198,1261,884
360,person,0.6941784620285034,658,80,778,490
360,person,0.6723761558532715,919,2,1027,132
361,sports ball,0.9413851499557495,780,812,896,920
361,person,0.935458779335022,894,204,1262,883
361,person,0.6271171569824219,900,0,1010,132
361,person,0.6018234491348267,658,227,772,494
362,person,0.9421344995498657,903,217,1261,867
362,sports ball,0.841530978679657,736,812,849,918
362,person,0.6512795686721802,658,230,773,500
362,person,0.6229778528213501,893,1,1005,133
362,person,0.5243170857429504,706,2,769,129
363,person,0.9421520233154297,903,217,1261,867
363,sports ball,0.844575047492981,736,812,849,918
363,person,0.6483117341995239,658,230,773,500
363,person,0.6254144906997681,893,1,1005,133
363,person,0.5229156017303467,707,2,769,129
364,person,0.9264567494392395,918,202,1262,846
364,sports ball,0.8839446306228638,728,815,842,923
364,person,0.6438020467758179,658,100,790,502
364,person,0.5903550982475281,908,3,1018,131
365,person,0.9233823418617249,934,180,1261,842
365,sports ball,0.8708189725875854,729,817,843,924
365,person,0.8078555464744568,657,28,820,505
365,person,0.5741426944732666,748,3,807,131
365,person,0.5557882189750671,933,2,1046,131
366,person,0.9265382885932922,954,139,1261,844
366,sports ball,0.9109282493591309,732,808,844,921
366,person,0.8715810179710388,656,4,862,501
367,person,0.9149379134178162,971,110,1262,852
367,person,0.908137321472168,657,2,892,499
367,sports ball,0.7570760250091553,736,805,852,913
368,person,0.9210284948348999,658,3,904,499
368,person,0.9126878380775452,961,75,1262,868
368,sports ball,0.8982989192008972,709,808,827,914
369,person,0.9213532209396362,658,3,904,499
369,person,0.9127444624900818,961,75,1262,868
369,sports ball,0.8957799077033997,709,807,827,914
370,person,0.9186020493507385,659,2,906,501
370,person,0.8833380937576294,949,68,1261,870
370,sports ball,0.8737940192222595,687,806,804,914
371,sports ball,0.9154105186462402,668,806,786,913
371,person,0.9123745560646057,660,1,911,504
371,person,0.874914288520813,936,67,1261,874
372,person,0.8947558403015137,676,1,933,507
372,person,0.872736394405365,948,36,1261,880
373,person,0.8927357792854309,917,31,1261,876
373,person,0.8870328068733215,708,2,951,506
373,sports ball,0.6225893497467041,657,809,756,919
374,person,0.9087685346603394,860,41,1254,889
374,sports ball,0.8357177376747131,657,811,743,922
374,person,0.797200083732605,775,3,964,513
375,person,0.9080671668052673,860,41,1254,889
375,sports ball,0.837909460067749,657,811,743,922
375,person,0.7980964779853821,775,3,965,513
376,person,0.9095808267593384,757,58,1201,902
376,sports ball,0.6173664927482605,657,812,740,928
377,person,0.9242269396781921,658,58,1215,911
377,person,0.5231416821479797,815,1,1021,509
378,person,0.9286063313484192,668,67,1209,938
378,sports ball,0.6478042602539062,669,843,789,946
379,person,0.9141793251037598,743,85,1216,932
379,sports ball,0.8882825374603271,715,856,844,956
380,person,0.8931549787521362,873,84,1260,938
380,sports ball,0.6122481822967529,863,848,991,953
381,person,0.8929647207260132,874,84,1260,938
381,sports ball,0.6197041273117065,863,848,991,953
382,person,0.8965969681739807,879,86,1260,933
382,person,0.8452280759811401,659,460,901,951
382,sports ball,0.8322471976280212,971,831,1101,944
383,person,0.8995473384857178,656,207,970,924
383,person,0.8986206650733948,891,87,1263,844
383,sports ball,0.8705717325210571,1075,818,1201,929
383,person,0.6051856875419617,805,2,965,157
384,person,0.8963599801063538,880,92,1264,913
384,sports ball,0.8688039779663086,1159,815,1261,933
384,person,0.8363553881645203,656,186,983,840
384,person,0.5508238077163696,853,2,1006,150
385,sports ball,0.913327693939209,1097,816,1214,935
385,person,0.8787323236465454,919,107,1266,918
385,person,0.7850475311279297,659,153,1008,878
386,person,0.8311403393745422,890,139,1259,906
386,sports ball,0.7139303088188171,996,793,1131,908
386,sports ball,0.6835041046142578,940,794,1131,910
386,person,0.540190577507019,737,133,982,593
387,person,0.8360958099365234,890,139,1259,906
387,sports ball,0.715247631072998,995,793,1131,908
387,sports ball,0.6876303553581238,940,794,1131,910
387,person,0.5422309637069702,737,133,983,592
388,person,0.8642304539680481,854,160,1259,924
389,sports ball,0.9089427590370178,864,778,980,913
389,person,0.8999242782592773,830,159,1259,939
390,sports ball,0.9487837553024292,747,818,872,938
390,person,0.8959031105041504,803,206,1232,936
390,person,0.5157257914543152,1129,3,1259,549
391,sports ball,0.9419365525245667,714,838,839,953
391,person,0.9040514230728149,780,217,1214,938
391,person,0.5089870691299438,1151,10,1259,556
392,sports ball,0.9008212685585022,658,874,772,982
392,person,0.8383559584617615,704,240,1250,930
392,person,0.5915322303771973,1013,103,1261,726
392,sports ball,0.5735970139503479,1012,743,1070,803
393,sports ball,0.9021437764167786,658,874,772,982
393,person,0.8364397883415222,704,240,1250,930
393,person,0.591366171836853,1013,102,1261,726
393,sports ball,0.5689539313316345,1012,743,1070,803
394,person,0.9324911236763,675,243,1256,936
394,sports ball,0.8176448941230774,657,864,741,977
394,person,0.6656469702720642,1035,87,1260,749
394,sports ball,0.5785365700721741,970,660,1044,731
395,person,0.9438395500183105,665,230,1260,941
395,sports ball,0.7603973746299744,657,849,724,973
395,person,0.594300389289856,917,2,1035,156
395,person,0.5479116439819336,1078,77,1262,772
396,person,0.9419896602630615,657,204,1260,946
396,person,0.5603897571563721,1164,199,1262,508
396,person,0.5225717425346375,972,2,1089,148
397,person,0.9484862685203552,659,193,1261,946
398,person,0.9400536417961121,656,176,1261,943
398,person,0.6340717077255249,747,3,821,140
399,person,0.940194308757782,656,176,1261,943
399,person,0.6310700178146362,747,3,821,139
400,person,0.9486807584762573,658,171,1255,940
400,sports ball,0.7905184030532837,656,863,751,978
400,person,0.6167325973510742,843,2,914,135
401,sports ball,0.9525023102760315,667,859,791,981
401,person,0.9378169775009155,728,160,1263,939
401,person,0.6075611710548401,946,2,1015,133
402,person,0.938576877117157,815,136,1262,795
402,sports ball,0.8974663615226746,732,857,852,979
403,person,0.9347562193870544,829,121,1265,946
403,sports ball,0.9160694479942322,757,862,875,978
404,sports ball,0.9446763396263123,796,861,917,978
404,person,0.9273795485496521,854,111,1262,962
405,sports ball,0.9451600313186646,796,861,917,978
405,person,0.9272503852844238,854,111,1262,962
406,person,0.9296730160713196,911,106,1261,964
406,sports ball,0.9143465161323547,828,857,948,974
407,sports ball,0.9234300851821899,859,852,979,971
407,person,0.8709096908569336,1006,130,1261,969
408,sports ball,0.8431123495101929,910,864,1027,974
408,person,0.5966786742210388,1192,561,1263,967
409,person,0.8685573935508728,1047,330,1261,954
409,sports ball,0.7970128655433655,732,847,847,968
410,sports ball,0.9584659337997437,757,854,875,970
410,person,0.6801260709762573,981,338,1259,946
410,sports ball,0.5242286920547485,706,321,750,377
411,sports ball,0.9587367177009583,757,854,875,970
411,person,0.6822037696838379,980,338,1259,946
411,sports ball,0.5272091031074524,706,321,750,377
412,person,0.8321777582168579,660,206,899,956
412,person,0.8220438957214355,828,378,1260,980
413,person,0.9014778137207031,659,70,955,978
413,person,0.8424192070960999,838,412,1260,927
413,sports ball,0.6881557703018188,873,865,993,981
413,sports ball,0.5814180374145508,1130,852,1214,911
414,person,0.913879930973053,660,71,1011,971
414,person,0.8844881653785706,772,451,1261,963
414,sports ball,0.7688444256782532,919,858,1037,973
415,sports ball,0.957240104675293,973,847,1090,961
415,person,0.9182665944099426,655,52,1069,947
415,person,0.8909546732902527,769,500,1262,971
416,person,0.9147763252258301,667,52,1106,972
416,person,0.9024589657783508,760,541,1260,975
417,person,0.9147477149963379,667,52,1106,973
417,person,0.9021741151809692,761,541,1260,975
418,person,0.9087059497833252,717,6,1137,967
418,person,0.888117790222168,771,529,1263,975
419,person,0.8973767757415771,763,3,1186,940
419,person,0.89533531665802,865,547,1262,971
420,person,0.9009056091308594,793,3,1223,950
420,person,0.8447772860527039,844,577,1262,978
420,sports ball,0.7865099310874939,977,886,1068,979
421,person,0.891775906085968,780,0,1262,927
421,person,0.8781565427780151,809,596,1260,980
421,sports ball,0.7043330669403076,1155,856,1261,969
422,person,0.8590291142463684,775,626,1263,984
422,person,0.8362006545066833,741,1,1247,835
423,person,0.8591740727424622,775,626,1263,984
423,person,0.8357749581336975,737,0,1246,838
424,person,0.9126965999603271,728,2,1261,754
424,person,0.8885341882705688,732,653,1261,1000
425,person,0.9134450554847717,738,4,1261,753
425,person,0.8730555176734924,690,669,1259,999
426,person,0.9299376606941223,762,0,1264,776
426,person,0.8877989649772644,671,683,1261,987
427,person,0.9417219758033752,779,3,1260,795
427,person,0.8659475445747375,660,690,1261,980
428,person,0.9405331015586853,756,9,1260,820
428,person,0.8733454346656799,658,688,1262,980
429,person,0.940453290939331,756,10,1260,820
429,person,0.8739500641822815,658,689,1262,980
430,person,0.9451310634613037,735,23,1260,849
430,person,0.8811441659927368,658,686,1262,973
431,person,0.9446173310279846,709,44,1263,874
431,person,0.8729982376098633,657,676,1237,968
432,person,0.9341519474983215,686,43,1262,913
432,person,0.8675855398178101,657,662,1199,957
433,person,0.9277081489562988,676,38,1261,954
433,person,0.8411881923675537,676,651,1163,945
434,person,0.9291233420372009,680,40,1256,961
434,person,0.8232851624488831,663,633,1144,932
435,person,0.9280774593353271,681,40,1256,961
435,person,0.8233542442321777,663,633,1144,932
436,person,0.9189704656600952,705,46,1253,954
436,person,0.8962494730949402,657,619,1091,924
437,person,0.9246839284896851,732,35,1241,940
437,person,0.8624119162559509,659,605,1041,915
438,person,0.93161541223526,769,19,1221,926
438,person,0.6836997866630554,658,690,959,903
439,person,0.9268258213996887,792,4,1212,913
439,person,0.6358155608177185,658,674,900,892
440,person,0.9394264221191406,812,0,1207,888
440,person,0.5097541213035583,657,688,833,867
441,person,0.9394674301147461,812,0,1207,888
441,person,0.5095142722129822,657,688,833,867
442,person,0.9369379878044128,833,1,1214,908
442,sports ball,0.5694937109947205,1211,847,1261,967
443,person,0.9384343028068542,860,2,1223,909
443,sports ball,0.790785551071167,1191,832,1261,958
443,sports ball,0.5523055791854858,1063,388,1122,444
444,person,0.929810106754303,876,1,1235,900
444,sports ball,0.9075206518173218,1172,827,1261,951
445,person,0.9292537569999695,871,8,1236,896
445,sports ball,0.8952354788780212,1159,824,1262,952
445,sports ball,0.5132692456245422,1118,348,1177,394
446,sports ball,0.9577478766441345,1140,832,1262,963
446,person,0.925609290599823,866,20,1221,892
447,sports ball,0.9581412672996521,1140,832,1261,963
447,person,0.9258196353912354,866,20,1221,892
448,person,0.9204793572425842,863,20,1222,898
448,sports ball,0.8895485401153564,1126,849,1254,979
448,sports ball,0.6110590100288391,1167,282,1223,354
449,sports ball,0.9351110458374023,1111,874,1238,1001
449,person,0.9272723197937012,858,26,1249,909
450,person,0.9252507090568542,846,29,1259,935
450,sports ball,0.9054087996482849,1088,900,1222,1023
450,sports ball,0.571166455745697,1209,286,1260,362
451,person,0.9158003926277161,836,57,1261,1034
451,sports ball,0.8986951112747192,1072,913,1198,1040
452,sports ball,0.9442976713180542,1053,927,1180,1054
452,person,0.9284204840660095,820,72,1261,972
452,sports ball,0.6275356411933899,1207,424,1260,488
453,sports ball,0.944629967212677,1053,927,1180,1054
453,person,0.9282305836677551,820,72,1261,972
453,sports ball,0.6270061135292053,1207,424,1260,488
454,person,0.9344682097434998,795,97,1227,1011
454,sports ball,0.9340792298316956,1029,946,1159,1077
454,sports ball,0.588374674320221,1168,495,1221,551
455,person,0.9308111667633057,697,113,1211,1034
455,sports ball,0.9020586013793945,1010,964,1140,1079
455,sports ball,0.5421310663223267,1125,516,1169,580
456,person,0.9243521690368652,659,135,1200,1036
456,sports ball,0.8928227424621582,990,982,1120,1080
457,person,0.923628568649292,659,152,1172,1031
457,sports ball,0.8784376382827759,968,991,1091,1080
458,sports ball,0.9354934096336365,944,982,1070,1080
458,person,0.9209557175636292,659,156,1151,1025
459,sports ball,0.9361150860786438,944,982,1070,1080
459,person,0.920922577381134,659,156,1151,1025
460,person,0.9263560771942139,659,152,1136,1020
460,sports ball,0.8740680813789368,922,970,1047,1080
460,person,0.7362188696861267,1154,131,1264,811
461,sports ball,0.9472123384475708,901,952,1022,1076
461,person,0.9236893057823181,663,146,1115,998
461,person,0.7948506474494934,1120,65,1262,794
461,sports ball,0.6334389448165894,936,483,1015,551
462,person,0.9192198514938354,711,138,1107,995
462,sports ball,0.8889442682266235,882,943,1002,1068
462,person,0.8401563167572021,1090,25,1263,791
462,sports ball,0.5724552869796753,964,531,1042,596
463,sports ball,0.9164057970046997,867,940,987,1059
463,person,0.9102084040641785,758,136,1105,1000
463,person,0.872848391532898,1068,24,1263,794
464,sports ball,0.9506852626800537,846,938,968,1055
464,person,0.89597088098526,775,130,1144,1000
464,person,0.8829089403152466,1036,22,1265,783
465,sports ball,0.9499694108963013,845,938,968,1055
465,person,0.896122395992279,775,130,1145,1000
465,person,0.8827546238899231,1036,22,1265,783
466,sports ball,0.9519649147987366,830,941,953,1053
466,person,0.8896623849868774,1021,26,1263,779
466,person,0.8773301243782043,776,122,1160,984
467,sports ball,0.9499318599700928,819,935,938,1050
467,person,0.8987201452255249,1007,29,1262,777
467,person,0.8787268996238708,770,123,1145,981
468,sports ball,0.9293748736381531,810,927,932,1044
468,person,0.8827565908432007,767,112,1098,975
468,person,0.8816469311714172,994,27,1259,761
469,sports ball,0.9584821462631226,797,920,919,1043
469,person,0.8965460062026978,756,95,1117,966
469,person,0.87098628282547,976,26,1239,755
470,sports ball,0.9424321055412292,783,919,907,1040
470,person,0.9060761332511902,743,87,1105,960
470,person,0.8824798464775085,960,13,1227,751
471,sports ball,0.9426716566085815,783,919,907,1040
471,person,0.9059022665023804,743,86,1105,960
471,person,0.882996141910553,960,14,1227,752
472,sports ball,0.9154154658317566,777,920,900,1041
472,person,0.9054092168807983,952,5,1219,746
472,person,0.895914614200592,730,71,1079,958
473,sports ball,0.93107008934021,767,924,890,1040
473,person,0.9110799431800842,716,62,1090,974
473,person,0.8987421989440918,938,0,1212,742
474,sports ball,0.9558108448982239,763,924,888,1039
474,person,0.9074814915657043,680,56,1081,977
474,person,0.8946692943572998,940,2,1209,728
475,sports ball,0.9590910077095032,757,923,885,1041
475,person,0.889912486076355,657,58,1070,974
475,person,0.8893007040023804,954,1,1208,707
476,sports ball,0.9368579387664795,752,924,882,1042
476,person,0.9068702459335327,956,1,1206,670
476,person,0.8977470993995667,658,53,1068,974
477,sports ball,0.9373887181282043,753,924,882,1042
477,person,0.9069355726242065,956,1,1206,669
477,person,0.8977039456367493,658,53,1069,974
478,sports ball,0.9684506058692932,756,924,880,1048
478,person,0.8980463743209839,951,1,1206,645
478,person,0.8807756900787354,660,31,1077,970
479,sports ball,0.9205337762832642,761,929,883,1044
479,person,0.9035955667495728,941,0,1204,601
479,person,0.882165253162384,658,50,1077,962
480,sports ball,0.9270115494728088,765,933,884,1049
480,person,0.8529483675956726,666,52,1074,970
480,person,0.7757617235183716,935,1,1198,574
480,sports ball,0.6852408051490784,868,382,939,446
481,sports ball,0.930417001247406,768,933,892,1050
481,person,0.8540965914726257,708,55,1072,975
481,person,0.5827089548110962,932,1,1198,594
481,sports ball,0.5534082651138306,902,437,983,508
482,sports ball,0.9646016359329224,775,935,898,1051
482,person,0.8070570230484009,752,57,1089,991
482,person,0.6444320678710938,931,4,1197,818
483,sports ball,0.9646937251091003,775,935,898,1051
483,person,0.8067200183868408,752,57,1089,991
483,person,0.6443148255348206,931,4,1197,812
484,sports ball,0.9519873857498169,787,939,906,1054
484,person,0.9017742276191711,935,9,1202,602
484,person,0.8308292627334595,774,70,1103,1009
485,sports ball,0.9138404130935669,794,941,916,1053
485,person,0.8476725220680237,784,76,1148,1025
485,person,0.8436800837516785,934,5,1204,606
486,sports ball,0.9463256597518921,802,942,924,1055
486,person,0.847693145275116,787,78,1219,1022
487,sports ball,0.9534062743186951,814,941,935,1055
487,person,0.9053387641906738,786,90,1257,1002
488,sports ball,0.9383808970451355,824,941,948,1053
488,person,0.9125762581825256,783,92,1262,997
489,sports ball,0.937542200088501,824,941,948,1053
489,person,0.9127218127250671,783,92,1262,997
490,sports ball,0.939822256565094,834,940,956,1055
490,person,0.9200247526168823,776,109,1263,996
491,person,0.909033477306366,778,114,1261,996
491,sports ball,0.901433527469635,847,941,966,1054
491,person,0.6216841340065002,960,4,1253,740
492,person,0.9268943667411804,780,117,1263,1012
492,sports ball,0.9237239956855774,860,942,975,1051
493,sports ball,0.9447559714317322,866,939,987,1049
493,person,0.9372162222862244,754,121,1255,1025
493,person,0.708960235118866,979,8,1244,578
494,sports ball,0.9290152192115784,874,936,995,1050
494,person,0.9108427166938782,707,128,1230,1037
495,sports ball,0.928679347038269,874,936,995,1050
495,person,0.9099341034889221,707,128,1230,1037
496,sports ball,0.948478102684021,880,929,999,1044
496,person,0.9067251086235046,679,141,1180,1033
496,person,0.5383926630020142,999,15,1208,649
497,person,0.9051426649093628,679,142,1169,1031
497,sports ball,0.8824536800384521,887,925,1004,1042
497,person,0.7144898176193237,1002,13,1217,747
498,sports ball,0.928022027015686,900,929,1012,1041
498,person,0.9147863984107971,694,142,1157,1018
498,person,0.8156951665878296,1004,5,1225,737
499,sports ball,0.9100549221038818,906,933,1021,1038
499,person,0.9078211784362793,704,136,1141,1019
499,person,0.9076318740844727,1006,14,1227,738
500,person,0.9173052310943604,699,126,1153,1027
500,person,0.9072057604789734,1005,15,1224,740
500,sports ball,0.810653805732727,914,927,1030,1037
501,person,0.9175682663917542,699,126,1153,1027
501,person,0.906629741191864,1005,15,1224,740
501,sports ball,0.8102454543113708,914,927,1030,1037
502,person,0.9157242178916931,690,123,1171,1027
502,person,0.8796274662017822,1005,17,1230,732
502,sports ball,0.7612825036048889,920,926,1035,1033
503,person,0.9111591577529907,666,117,1197,994
503,sports ball,0.8868021368980408,925,921,1040,1031
503,person,0.8825345039367676,1006,17,1235,723
504,person,0.9107198715209961,659,111,1201,946
504,sports ball,0.9016891717910767,931,914,1043,1026
504,person,0.8810166716575623,1005,9,1240,721
505,person,0.9178694486618042,659,109,1205,975
505,person,0.8688698410987854,996,6,1243,690
505,sports ball,0.8103424310684204,934,912,1061,1021
506,person,0.9168148040771484,657,104,1214,992
506,person,0.8279820084571838,985,5,1242,641
506,sports ball,0.7871003150939941,936,910,1063,1017
507,person,0.9169289469718933,657,104,1214,988
507,person,0.8268584609031677,985,5,1242,641
507,sports ball,0.7923905253410339,936,910,1063,1017
508,person,0.9146819710731506,659,129,1241,932
508,sports ball,0.8554725646972656,938,909,1049,1017
508,person,0.8552812337875366,981,3,1248,620
509,person,0.9270287156105042,659,134,1257,923
509,sports ball,0.9039236903190613,940,905,1053,1013
509,person,0.7706812620162964,971,4,1249,564
510,person,0.9357618689537048,658,137,1247,967
510,sports ball,0.8349193930625916,938,898,1054,1011
510,person,0.7562862038612366,965,3,1251,615
511,person,0.927189826965332,658,147,1252,938
511,sports ball,0.7847802042961121,943,896,1055,1006
511,person,0.7130947113037109,960,3,1255,695
512,sports ball,0.9253502488136292,948,894,1060,1006
512,person,0.9212886095046997,657,154,1206,975
512,person,0.8871289491653442,958,3,1256,717
512,sports ball,0.6488721370697021,1063,674,1113,716
513,sports ball,0.9247689843177795,948,894,1060,1006
513,person,0.9218829870223999,657,154,1205,975
513,person,0.8885053396224976,958,3,1256,717
513,sports ball,0.6520401239395142,1063,674,1113,716
514,sports ball,0.9258430004119873,950,896,1064,1005
514,person,0.9088553190231323,655,164,1199,969
514,person,0.8926087021827698,950,5,1254,715
514,sports ball,0.5404318571090698,1068,667,1117,710
515,person,0.9149742126464844,657,178,1189,980
515,person,0.8710623383522034,977,4,1254,712
515,sports ball,0.6757903099060059,932,897,1045,999
516,person,0.9054542183876038,663,192,1133,1009
516,person,0.9003983736038208,991,5,1256,702
516,sports ball,0.7952955961227417,889,869,997,980
517,person,0.9148763418197632,720,204,1117,1008
517,person,0.9085943102836609,1005,5,1259,672
517,sports ball,0.7031149864196777,853,848,956,956
518,person,0.9300300478935242,787,214,1119,997
518,person,0.9161942005157471,1023,4,1264,698
518,sports ball,0.5198347568511963,954,582,1016,629
519,person,0.9301866888999939,787,214,1119,997
519,person,0.9160599112510681,1023,4,1264,698
519,sports ball,0.5116691589355469,954,582,1016,629
520,person,0.9194034934043884,1039,4,1264,695
520,person,0.9019045829772949,764,220,1138,991
520,sports ball,0.5611618757247925,756,809,859,913
521,sports ball,0.9379742741584778,722,792,834,899
521,person,0.9224205017089844,812,237,1154,991
521,person,0.9051357507705688,1054,5,1262,689
522,sports ball,0.928325891494751,678,780,788,887
522,person,0.9237576127052307,817,256,1174,1011
522,person,0.8736260533332825,1070,5,1263,702
523,person,0.9119352698326111,804,260,1206,1019
523,person,0.8422054648399353,1092,5,1263,713
523,sports ball,0.5769789218902588,923,496,982,539
524,person,0.9221863150596619,767,263,1235,1015
524,person,0.8500152826309204,1104,7,1265,724
524,sports ball,0.8116829991340637,657,765,718,873
525,person,0.9221687912940979,767,263,1235,1015
525,person,0.8506168127059937,1104,7,1265,724
525,sports ball,0.8137471079826355,657,765,718,873
526,person,0.9370107054710388,738,266,1240,1010
526,person,0.7898736000061035,1125,25,1263,726
527,person,0.9346728920936584,733,271,1227,1010
